Number,Reference ID,Tube Diameter (m),Heated Length (m),Pressure (kPa),Mass Flux (kg/m^2/s),Outlet Quality,Inlet Subcooling (kJ/kg),Inlet Temperature (degreeC ),CHF (kW/m^2),Reference name
25253,57,0.008,1.0,685.0,151.0,0.806,345.0,83.02,609.0,Kim et al 2000
25254,57,0.008,1.0,714.0,149.0,0.886,453.0,58.98,679.0,Kim et al 2000
25255,57,0.008,1.0,682.0,202.0,0.757,335.0,85.22,769.0,Kim et al 2000
25256,57,0.008,1.0,800.0,60.0,0.708,349.0,88.63,215.0,Kim et al 2000
25257,57,0.008,1.0,812.0,60.0,0.799,457.0,63.52,250.0,Kim et al 2000
25258,57,0.008,1.0,790.0,105.0,0.777,340.0,90.23,404.0,Kim et al 2000
25259,57,0.008,1.0,801.0,149.0,0.832,352.0,87.97,614.0,Kim et al 2000
25260,57,0.008,1.0,809.0,148.0,0.895,443.0,66.7,674.0,Kim et al 2000
25261,57,0.008,1.0,800.0,199.0,0.748,348.0,88.87,748.0,Kim et al 2000
25262,57,0.008,1.0,897.0,57.0,0.779,353.0,92.68,222.0,Kim et al 2000
25263,57,0.008,1.0,899.0,58.0,0.801,454.0,68.71,242.0,Kim et al 2000
25264,57,0.008,1.0,894.0,98.0,0.806,352.0,92.77,389.0,Kim et al 2000
25265,57,0.008,1.0,904.0,99.0,0.862,447.0,70.62,435.0,Kim et al 2000
25266,57,0.008,1.0,889.0,155.0,0.753,344.0,94.42,582.0,Kim et al 2000
25267,57,0.008,1.0,906.0,151.0,0.866,445.0,71.2,665.0,Kim et al 2000
25268,57,0.008,1.0,898.0,206.0,0.735,340.0,95.82,756.0,Kim et al 2000
25269,57,0.008,1.2,107.0,60.0,0.847,81.0,82.26,199.0,Kim et al 2000
25270,57,0.008,1.2,108.0,61.0,0.825,137.0,69.17,203.0,Kim et al 2000
25271,57,0.008,1.2,109.0,60.0,0.772,312.0,27.59,205.0,Kim et al 2000
25272,57,0.008,1.2,107.0,101.0,0.776,63.0,86.54,305.0,Kim et al 2000
25273,57,0.008,1.2,107.0,100.0,0.779,165.0,62.22,320.0,Kim et al 2000
25274,57,0.008,1.2,108.0,98.0,0.792,310.0,27.8,342.0,Kim et al 2000
25275,57,0.008,1.2,109.0,148.0,0.749,51.0,89.92,429.0,Kim et al 2000
25276,57,0.008,1.2,109.0,149.0,0.729,161.0,63.7,448.0,Kim et al 2000
25277,57,0.008,1.2,108.0,148.0,0.715,303.0,29.48,472.0,Kim et al 2000
25278,57,0.008,1.2,110.0,192.0,0.658,297.0,31.44,569.0,Kim et al 2000
25279,57,0.008,1.2,303.0,60.0,0.725,429.0,31.88,199.0,Kim et al 2000
25280,57,0.008,1.2,313.0,100.0,0.81,85.0,114.99,304.0,Kim et al 2000
25281,57,0.008,1.2,309.0,99.0,0.82,143.0,100.81,317.0,Kim et al 2000
25282,57,0.008,1.2,316.0,100.0,0.811,298.0,64.69,341.0,Kim et al 2000
25283,57,0.008,1.2,307.0,100.0,0.783,426.0,33.06,354.0,Kim et al 2000
25284,57,0.008,1.2,511.0,60.0,0.689,529.0,27.23,198.0,Kim et al 2000
25285,57,0.008,1.2,514.0,101.0,0.716,524.0,28.66,341.0,Kim et al 2000
25286,57,0.008,1.4,106.0,60.0,0.75,83.0,81.51,152.0,Kim et al 2000
25287,57,0.008,1.4,107.0,60.0,0.763,182.0,58.15,163.0,Kim et al 2000
25288,57,0.008,1.4,108.0,60.0,0.745,305.0,29.0,170.0,Kim et al 2000
25289,57,0.008,1.4,108.0,100.0,0.792,63.0,86.81,264.0,Kim et al 2000
25290,57,0.008,1.4,109.0,100.0,0.791,165.0,62.74,278.0,Kim et al 2000
25291,57,0.008,1.4,108.0,100.0,0.791,304.0,29.24,298.0,Kim et al 2000
25292,57,0.008,1.4,111.0,149.0,0.772,51.0,90.44,381.0,Kim et al 2000
25293,57,0.008,1.4,108.0,149.0,0.756,161.0,63.44,397.0,Kim et al 2000
25294,57,0.008,1.4,106.0,144.0,0.761,288.0,32.53,412.0,Kim et al 2000
25295,57,0.008,1.4,308.0,59.0,0.891,172.0,93.82,178.0,Kim et al 2000
25296,57,0.008,1.4,310.0,59.0,0.749,305.0,62.34,163.0,Kim et al 2000
25297,57,0.008,1.4,300.0,59.0,0.76,454.0,25.56,176.0,Kim et al 2000
25298,57,0.008,1.4,319.0,100.0,0.823,88.0,114.94,265.0,Kim et al 2000
25299,57,0.008,1.4,315.0,101.0,0.822,143.0,101.48,276.0,Kim et al 2000
25300,57,0.008,1.4,308.0,100.0,0.807,290.0,65.7,291.0,Kim et al 2000
25301,57,0.008,1.4,305.0,100.0,0.798,432.0,31.4,307.0,Kim et al 2000
25302,57,0.008,1.4,509.0,60.0,0.721,528.0,27.32,176.0,Kim et al 2000
25303,57,0.008,1.4,519.0,101.0,0.772,532.0,27.12,310.0,Kim et al 2000
25304,57,0.008,1.6,107.0,61.0,0.807,82.0,82.02,145.0,Kim et al 2000
25305,57,0.008,1.6,107.0,60.0,0.807,181.0,58.39,150.0,Kim et al 2000
25306,57,0.008,1.6,107.0,60.0,0.74,292.0,31.84,147.0,Kim et al 2000
25307,57,0.008,1.6,108.0,100.0,0.839,61.0,87.28,244.0,Kim et al 2000
25308,57,0.008,1.6,108.0,100.0,0.836,132.0,70.36,252.0,Kim et al 2000
25309,57,0.008,1.6,107.0,99.0,0.829,291.0,32.08,268.0,Kim et al 2000
25310,57,0.008,1.6,311.0,60.0,0.771,174.0,93.68,137.0,Kim et al 2000
25311,57,0.008,1.6,304.0,60.0,0.774,300.0,62.85,147.0,Kim et al 2000
25312,57,0.008,1.6,297.0,60.0,0.756,437.0,29.27,155.0,Kim et al 2000
25313,57,0.008,1.6,311.0,100.0,0.853,84.0,115.0,241.0,Kim et al 2000
25314,57,0.008,1.6,317.0,101.0,0.845,142.0,101.94,247.0,Kim et al 2000
25315,57,0.008,1.6,303.0,101.0,0.824,288.0,65.6,261.0,Kim et al 2000
25316,57,0.008,1.6,303.0,101.0,0.816,437.0,29.97,279.0,Kim et al 2000
25317,57,0.008,1.6,509.0,60.0,0.742,521.0,28.99,155.0,Kim et al 2000
25318,57,0.008,1.6,518.0,100.0,0.802,531.0,27.29,276.0,Kim et al 2000
25319,57,0.008,1.765,107.0,61.0,0.845,77.0,83.21,137.0,Kim et al 2000
25320,57,0.008,1.765,108.0,60.0,0.802,179.0,59.14,135.0,Kim et al 2000
25321,57,0.008,1.765,108.0,60.0,0.767,286.0,33.54,137.0,Kim et al 2000
25322,57,0.008,1.765,106.0,60.0,0.786,303.0,28.94,140.0,Kim et al 2000
25323,57,0.008,1.765,108.0,100.0,0.831,60.0,87.52,219.0,Kim et al 2000
25324,57,0.008,1.765,108.0,100.0,0.827,166.0,62.24,230.0,Kim et al 2000
25325,57,0.008,1.765,107.0,99.0,0.817,281.0,34.47,238.0,Kim et al 2000
25326,57,0.008,1.765,106.0,100.0,0.824,306.0,28.23,244.0,Kim et al 2000
25327,57,0.008,1.765,316.0,60.0,0.818,156.0,98.51,130.0,Kim et al 2000
25328,57,0.008,1.765,303.0,59.0,0.78,302.0,62.26,133.0,Kim et al 2000
25329,57,0.008,1.765,298.0,59.0,0.774,439.0,28.91,142.0,Kim et al 2000
25330,57,0.008,1.765,303.0,61.0,0.744,445.0,28.06,142.0,Kim et al 2000
25331,57,0.008,1.765,312.0,100.0,0.853,83.0,115.35,218.0,Kim et al 2000
25332,57,0.008,1.765,316.0,101.0,0.8488,145.0,101.12,226.0,Kim et al 2000
25333,57,0.008,1.765,307.0,101.0,0.818,291.0,65.35,236.0,Kim et al 2000
25334,57,0.008,1.765,296.0,100.0,0.82,440.0,28.44,251.0,Kim et al 2000
25335,57,0.008,1.765,514.0,60.0,0.694,525.0,28.42,135.0,Kim et al 2000
25336,57,0.008,1.765,516.0,100.0,0.825,523.0,29.05,256.0,Kim et al 2000
25337,57,0.01,0.5,203.0,60.0,0.585,341.0,39.52,488.0,Kim et al 2000
25338,57,0.01,0.5,203.0,99.0,0.699,341.0,39.52,932.0,Kim et al 2000
25339,57,0.01,0.5,202.0,150.0,0.609,355.0,36.01,1269.0,Kim et al 2000
25340,57,0.01,0.5,305.0,59.0,0.694,351.0,50.78,543.0,Kim et al 2000
25341,57,0.01,0.5,306.0,98.0,0.769,353.0,50.41,991.0,Kim et al 2000
25342,57,0.01,0.5,310.0,149.0,0.667,342.0,53.5,1327.0,Kim et al 2000
25343,57,0.01,0.5,408.0,61.0,0.724,361.0,58.86,576.0,Kim et al 2000
25344,57,0.01,0.5,410.0,99.0,0.791,354.0,60.71,1007.0,Kim et al 2000
25345,57,0.01,0.5,406.0,149.0,0.721,360.0,58.92,1409.0,Kim et al 2000
25346,57,0.01,0.5,508.0,60.0,0.79,355.0,68.62,601.0,Kim et al 2000
25347,57,0.01,0.5,506.0,99.0,0.824,336.0,73.0,1028.0,Kim et al 2000
25348,57,0.01,0.5,502.0,151.0,0.765,344.0,70.78,1474.0,Kim et al 2000
25349,57,0.01,0.5,604.0,60.0,0.775,346.0,77.63,589.0,Kim et al 2000
25350,57,0.01,0.5,610.0,101.0,0.822,350.0,77.07,1042.0,Kim et al 2000
25351,57,0.01,1.0,202.0,60.0,0.957,342.0,39.12,368.0,Kim et al 2000
25352,57,0.01,1.0,201.0,100.0,0.837,345.0,38.25,549.0,Kim et al 2000
25353,57,0.01,1.0,199.0,149.0,0.708,341.0,38.88,707.0,Kim et al 2000
25354,57,0.01,1.0,307.0,59.0,0.887,350.0,51.24,335.0,Kim et al 2000
25355,57,0.01,1.0,302.0,59.0,0.877,446.0,27.7,348.0,Kim et al 2000
25356,57,0.01,1.0,303.0,102.0,0.828,348.0,51.26,543.0,Kim et al 2000
25357,57,0.01,1.0,308.0,100.0,0.851,441.0,29.58,569.0,Kim et al 2000
25358,57,0.01,1.0,304.0,148.0,0.74,354.0,49.94,723.0,Kim et al 2000
25359,57,0.01,1.0,323.0,150.0,0.755,433.0,33.17,773.0,Kim et al 2000
25360,57,0.01,1.0,398.0,58.0,0.857,357.0,58.9,319.0,Kim et al 2000
25361,57,0.01,1.0,402.0,100.0,0.87,346.0,61.89,551.0,Kim et al 2000
25362,57,0.01,1.0,409.0,99.0,0.915,446.0,38.62,591.0,Kim et al 2000
25363,57,0.01,1.0,403.0,148.0,0.809,354.0,60.07,767.0,Kim et al 2000
25364,57,0.01,1.0,421.0,139.0,0.859,448.0,39.22,793.0,Kim et al 2000
25365,57,0.01,1.0,515.0,61.0,0.832,358.0,68.44,322.0,Kim et al 2000
25366,57,0.01,1.0,517.0,61.0,0.843,456.0,45.16,339.0,Kim et al 2000
25367,57,0.01,1.0,503.0,100.0,0.857,345.0,70.62,540.0,Kim et al 2000
25368,57,0.01,1.0,504.0,100.0,0.873,449.0,45.84,573.0,Kim et al 2000
25369,57,0.01,1.0,507.0,151.0,0.78,344.0,71.17,751.0,Kim et al 2000
25370,57,0.01,1.0,503.0,151.0,0.813,441.0,47.68,814.0,Kim et al 2000
25371,57,0.01,1.0,605.0,60.0,0.912,451.0,52.62,353.0,Kim et al 2000
25372,57,0.01,1.0,601.0,102.0,0.962,352.0,76.0,599.0,Kim et al 2000
25373,57,0.01,1.0,604.0,102.0,0.908,451.0,52.55,599.0,Kim et al 2000
25374,57,0.01,1.0,603.0,149.0,0.829,350.0,76.61,776.0,Kim et al 2000
25375,57,0.01,1.0,608.0,149.0,0.846,446.0,54.01,824.0,Kim et al 2000
25376,57,0.01,1.0,702.0,59.0,0.894,350.0,82.85,324.0,Kim et al 2000
25377,57,0.01,1.0,698.0,64.0,0.863,445.0,59.94,358.0,Kim et al 2000
25378,57,0.01,1.0,703.0,102.0,0.913,352.0,82.44,568.0,Kim et al 2000
25379,57,0.01,1.0,708.0,102.0,0.921,457.0,57.67,601.0,Kim et al 2000
25380,57,0.01,1.0,705.0,151.0,0.842,352.0,82.55,786.0,Kim et al 2000
25381,57,0.01,1.0,712.0,150.0,0.883,452.0,59.1,852.0,Kim et al 2000
25382,57,0.01,1.0,811.0,60.0,0.869,459.0,62.99,333.0,Kim et al 2000
25383,57,0.01,1.0,803.0,100.0,0.984,350.0,88.56,590.0,Kim et al 2000
25384,57,0.01,1.0,813.0,151.0,0.855,352.0,88.62,793.0,Kim et al 2000
25385,57,0.01,1.0,904.0,61.0,0.861,353.0,93.02,318.0,Kim et al 2000
25386,57,0.01,1.0,906.0,102.0,0.897,349.0,94.07,555.0,Kim et al 2000
25387,57,0.012,0.6,117.0,41.0,0.754,321.0,27.47,411.0,Kim et al 2000
25388,57,0.012,0.6,115.0,59.0,0.686,321.0,26.98,552.0,Kim et al 2000
25389,57,0.012,0.6,122.0,79.0,0.647,324.0,27.98,703.0,Kim et al 2000
25390,57,0.012,0.6,127.0,99.0,0.602,324.0,29.15,824.0,Kim et al 2000
25391,57,0.012,0.6,198.0,99.0,0.624,357.0,34.89,860.0,Kim et al 2000
25392,57,0.012,0.6,504.0,41.0,0.696,527.0,27.17,405.0,Kim et al 2000
25393,57,0.012,0.6,497.0,60.0,0.707,503.0,32.37,599.0,Kim et al 2000
25394,57,0.012,0.6,505.0,81.0,0.736,525.0,27.73,837.0,Kim et al 2000
25395,57,0.012,0.6,514.0,100.0,0.73,515.0,30.81,1030.0,Kim et al 2000
25396,57,0.012,0.6,889.0,63.0,0.693,601.0,33.05,628.0,Kim et al 2000
25397,57,0.012,1.0,112.0,41.0,0.734,345.0,20.47,245.0,Kim et al 2000
25398,57,0.012,1.0,117.0,60.0,0.764,75.0,86.24,320.0,Kim et al 2000
25399,57,0.012,1.0,116.0,60.0,0.754,338.0,23.16,364.0,Kim et al 2000
25400,57,0.012,1.0,123.0,80.0,0.742,0.79,105.31,418.0,Kim et al 2000
25401,57,0.012,1.0,121.0,97.0,0.717,87.0,84.36,492.0,Kim et al 2000
25402,57,0.012,1.0,131.0,98.0,0.719,360.0,21.46,577.0,Kim et al 2000
25403,57,0.012,1.0,137.0,116.0,0.664,102.0,84.44,550.0,Kim et al 2000
25404,57,0.012,1.0,140.0,119.0,0.664,347.0,26.55,652.0,Kim et al 2000
25405,57,0.012,1.0,304.0,40.0,0.708,362.0,48.03,229.0,Kim et al 2000
25406,57,0.012,1.0,315.0,40.0,0.705,468.0,23.91,241.0,Kim et al 2000
25407,57,0.012,1.0,317.0,61.0,0.786,363.0,49.26,376.0,Kim et al 2000
25408,57,0.012,1.0,304.0,60.0,0.765,461.0,24.34,382.0,Kim et al 2000
25409,57,0.012,1.0,310.0,99.0,0.776,195.0,88.57,557.0,Kim et al 2000
25410,57,0.012,1.0,302.0,100.0,0.733,321.0,57.6,571.0,Kim et al 2000
25411,57,0.012,1.0,305.0,128.0,0.71,146.0,99.65,646.0,Kim et al 2000
25412,57,0.012,1.0,293.0,131.0,0.698,431.0,30.24,763.0,Kim et al 2000
25413,57,0.012,1.0,322.0,100.0,0.722,464.0,25.64,604.0,Kim et al 2000
25414,57,0.012,1.0,496.0,41.0,0.7,357.0,67.21,223.0,Kim et al 2000
25415,57,0.012,1.0,493.0,41.0,0.682,533.0,24.88,241.0,Kim et al 2000
25416,57,0.012,1.0,507.0,61.0,0.744,332.0,74.03,346.0,Kim et al 2000
25417,57,0.012,1.0,509.0,60.0,0.748,535.0,25.65,377.0,Kim et al 2000
25418,57,0.012,1.0,514.0,100.0,0.801,75.0,135.4,526.0,Kim et al 2000
25419,57,0.012,1.0,513.0,101.0,0.778,349.0,70.43,601.0,Kim et al 2000
25420,57,0.012,1.0,505.0,130.0,0.751,59.0,138.47,641.0,Kim et al 2000
25421,57,0.012,1.0,524.0,99.0,0.764,522.0,29.89,633.0,Kim et al 2000
25422,57,0.012,1.0,543.0,129.0,0.718,513.0,33.45,782.0,Kim et al 2000
25423,57,0.012,1.0,700.0,40.0,0.664,586.0,26.32,233.0,Kim et al 2000
25424,57,0.012,1.0,690.0,41.0,0.711,337.0,85.23,221.0,Kim et al 2000
25425,57,0.012,1.0,719.0,60.0,0.745,321.0,90.76,333.0,Kim et al 2000
25426,57,0.012,1.0,699.0,61.0,0.73,580.0,27.7,379.0,Kim et al 2000
25427,57,0.012,1.0,716.0,102.0,0.81,368.0,79.39,622.0,Kim et al 2000
25428,57,0.012,1.0,719.0,128.0,0.757,591.0,26.25,827.0,Kim et al 2000
25429,57,0.012,1.0,733.0,98.0,0.779,600.0,24.91,649.0,Kim et al 2000
25430,57,0.012,1.0,915.0,100.0,0.78,380.0,87.14,589.0,Kim et al 2000
25431,57,0.012,1.0,918.0,130.0,0.709,584.0,38.55,788.0,Kim et al 2000
25432,57,0.012,1.0,922.0,40.0,0.713,353.0,93.9,214.0,Kim et al 2000
25433,57,0.012,1.0,923.0,61.0,0.752,343.0,96.32,340.0,Kim et al 2000
25434,57,0.012,1.0,924.0,61.0,0.712,623.0,29.5,380.0,Kim et al 2000
25435,57,0.012,1.0,930.0,40.0,0.668,630.0,28.12,237.0,Kim et al 2000
25436,57,0.012,1.0,930.0,100.0,0.732,620.0,30.51,633.0,Kim et al 2000
