Number,Reference ID,Tube Diameter (m),Heated Length (m),Pressure (kPa),Mass Flux (kg/m^2/s),Outlet Quality,Inlet Subcooling (kJ/kg),Inlet Temperature (degreeC ),CHF (kW/m^2),Reference name
8406,31,0.00585,6.0,6860.0,5003.0,0.31,584.0,159.37,1281.0,Zenkevich
8407,31,0.00585,6.0,6860.0,5003.0,0.32,497.0,179.4,1201.0,Zenkevich
8408,31,0.00585,6.0,6860.0,5003.0,0.34,407.0,199.77,1125.0,Zenkevich
8409,31,0.00585,6.0,6860.0,5003.0,0.35,316.0,219.9,1045.0,Zenkevich
8410,31,0.00782,0.25,6860.0,1013.0,-0.06,1012.0,57.96,7141.0,Zenkevich
8411,31,0.00782,0.25,6860.0,1013.0,-0.04,924.0,79.04,6801.0,Zenkevich
8412,31,0.00782,0.25,6860.0,1013.0,0.0,840.0,99.09,6573.0,Zenkevich
8413,31,0.00782,0.25,6860.0,1504.0,-0.1,840.0,99.09,7937.0,Zenkevich
8414,31,0.00782,0.25,6860.0,1504.0,-0.07,756.0,119.03,7445.0,Zenkevich
8415,31,0.00782,0.25,6860.0,1504.0,-0.04,666.0,140.24,6990.0,Zenkevich
8416,31,0.00782,0.25,6860.0,1504.0,-0.01,584.0,159.37,6611.0,Zenkevich
8417,31,0.00782,0.25,6860.0,2013.0,-0.14,756.0,119.03,8298.0,Zenkevich
8418,31,0.00782,0.25,6860.0,2013.0,-0.11,666.0,140.24,7767.0,Zenkevich
8419,31,0.00782,0.25,6860.0,2013.0,-0.08,580.0,160.29,6990.0,Zenkevich
8420,31,0.00782,0.25,6860.0,2013.0,-0.04,497.0,179.4,6687.0,Zenkevich
8421,31,0.00782,0.25,6860.0,2013.0,-0.01,402.0,200.88,5930.0,Zenkevich
8422,31,0.00782,0.25,6860.0,2991.0,-0.19,671.0,139.07,8563.0,Zenkevich
8423,31,0.00782,0.25,6860.0,2991.0,-0.15,580.0,160.29,7937.0,Zenkevich
8424,31,0.00782,0.25,6860.0,2991.0,-0.12,497.0,179.4,7103.0,Zenkevich
8425,31,0.00782,0.25,6860.0,2991.0,-0.08,407.0,199.77,6497.0,Zenkevich
8426,31,0.00782,0.25,6860.0,2991.0,-0.04,316.0,219.9,5891.0,Zenkevich
8427,31,0.00782,0.25,6860.0,2991.0,0.0,217.0,241.16,5096.0,Zenkevich
8428,31,0.0108,1.0,6860.0,1007.0,0.27,751.0,120.21,3102.0,Zenkevich
8429,31,0.0108,1.0,6860.0,1007.0,0.3,671.0,139.07,2995.0,Zenkevich
8430,31,0.0108,1.0,6860.0,1007.0,0.33,584.0,159.37,2871.0,Zenkevich
8431,31,0.0108,1.0,6860.0,1007.0,0.37,497.0,179.4,2821.0,Zenkevich
8432,31,0.0108,1.0,6860.0,1007.0,0.41,407.0,199.77,2764.0,Zenkevich
8433,31,0.0108,1.0,6860.0,1007.0,0.45,311.0,220.99,2653.0,Zenkevich
8434,31,0.0108,1.0,6860.0,1007.0,0.48,226.0,239.26,2546.0,Zenkevich
8435,31,0.0108,1.0,6860.0,1007.0,0.52,120.0,261.17,2442.0,Zenkevich
8436,31,0.0108,1.0,6860.0,1007.0,0.56,26.0,279.58,2322.0,Zenkevich
8437,31,0.0108,1.0,6860.0,1523.0,0.08,836.0,100.04,3942.0,Zenkevich
8438,31,0.0108,1.0,6860.0,1523.0,0.1,756.0,119.03,3721.0,Zenkevich
8439,31,0.0108,1.0,6860.0,1523.0,0.13,666.0,140.24,3570.0,Zenkevich
8440,31,0.0108,1.0,6860.0,1523.0,0.15,584.0,159.37,3371.0,Zenkevich
8441,31,0.0108,1.0,6860.0,1517.0,0.18,501.0,178.48,3200.0,Zenkevich
8442,31,0.0108,1.0,6860.0,1517.0,0.22,412.0,198.65,3079.0,Zenkevich
8443,31,0.0108,1.0,6860.0,1517.0,0.25,316.0,219.9,2854.0,Zenkevich
8444,31,0.0108,1.0,6860.0,1517.0,0.28,226.0,239.26,2695.0,Zenkevich
8445,31,0.0108,1.0,6860.0,1517.0,0.31,125.0,260.16,2462.0,Zenkevich
8446,31,0.0108,1.0,6860.0,1517.0,0.35,23.0,280.15,2301.0,Zenkevich
8447,31,0.0108,1.0,6860.0,1996.0,0.0,836.0,100.04,4489.0,Zenkevich
8448,31,0.0108,1.0,6860.0,1996.0,0.01,751.0,120.21,4175.0,Zenkevich
8449,31,0.0108,1.0,6860.0,1987.0,0.04,671.0,139.07,3942.0,Zenkevich
8450,31,0.0108,1.0,6860.0,1987.0,0.07,584.0,159.37,3733.0,Zenkevich
8451,31,0.0108,1.0,6860.0,1993.0,0.1,492.0,180.54,3477.0,Zenkevich
8452,31,0.0108,1.0,6860.0,1993.0,0.13,407.0,199.77,3255.0,Zenkevich
8453,31,0.0108,1.0,6860.0,1993.0,0.17,316.0,219.9,3107.0,Zenkevich
8454,31,0.0108,1.0,6860.0,1993.0,0.21,217.0,241.16,2936.0,Zenkevich
8455,31,0.0108,1.0,6860.0,1990.0,0.24,125.0,260.16,2702.0,Zenkevich
8456,31,0.0108,1.0,6860.0,2736.0,0.0,584.0,159.37,4319.0,Zenkevich
8457,31,0.0108,1.0,6860.0,2733.0,0.02,497.0,179.4,3951.0,Zenkevich
8458,31,0.0108,1.0,6860.0,2726.0,0.06,407.0,199.77,3550.0,Zenkevich
8459,31,0.0108,1.0,6860.0,2723.0,0.08,316.0,219.9,3258.0,Zenkevich
8460,31,0.0108,1.0,6860.0,2720.0,0.11,222.0,240.1,2893.0,Zenkevich
8461,31,0.0108,2.0,6860.0,504.0,0.87,222.0,240.1,1046.0,Zenkevich
8462,31,0.0108,2.0,6860.0,504.0,0.88,125.0,260.16,996.0,Zenkevich
8463,31,0.0108,2.0,6860.0,995.0,0.62,219.0,240.74,1570.0,Zenkevich
8464,31,0.0108,2.0,6860.0,995.0,0.64,130.0,259.15,1477.0,Zenkevich
8465,31,0.0108,2.0,6860.0,1504.0,0.46,217.0,241.16,1895.0,Zenkevich
8466,31,0.0108,2.0,6860.0,1511.0,0.47,122.0,260.76,1721.0,Zenkevich
8467,31,0.0108,2.0,6860.0,1984.0,0.33,222.0,240.1,1953.0,Zenkevich
8468,31,0.0108,2.0,6860.0,1996.0,0.36,120.0,261.17,1791.0,Zenkevich
8469,31,0.0108,2.0,6860.0,2769.0,0.24,222.0,240.1,2221.0,Zenkevich
8470,31,0.0108,2.0,6860.0,2769.0,0.27,125.0,260.16,2000.0,Zenkevich
8471,31,0.0108,3.0,6860.0,498.0,0.84,840.0,99.09,944.0,Zenkevich
8472,31,0.0108,3.0,6860.0,498.0,0.84,760.0,118.08,909.0,Zenkevich
8473,31,0.0108,3.0,6860.0,498.0,0.84,675.0,138.13,876.0,Zenkevich
8474,31,0.0108,3.0,6860.0,498.0,0.85,582.0,159.83,840.0,Zenkevich
8475,31,0.0108,3.0,6860.0,498.0,0.87,497.0,179.4,812.0,Zenkevich
8476,31,0.0108,3.0,6860.0,498.0,0.87,402.0,200.88,774.0,Zenkevich
8477,31,0.0108,3.0,6860.0,498.0,0.89,320.0,219.03,747.0,Zenkevich
8478,31,0.0108,3.0,6860.0,498.0,0.88,226.0,239.26,703.0,Zenkevich
8479,31,0.0108,3.0,6860.0,498.0,0.89,127.0,259.76,661.0,Zenkevich
8480,31,0.0108,3.0,6860.0,498.0,0.83,23.0,280.15,578.0,Zenkevich
8481,31,0.0108,3.0,6860.0,1001.0,0.59,836.0,100.04,1566.0,Zenkevich
8482,31,0.0108,3.0,6860.0,1001.0,0.6,751.0,120.21,1504.0,Zenkevich
8483,31,0.0108,3.0,6860.0,1001.0,0.61,666.0,140.24,1435.0,Zenkevich
8484,31,0.0108,3.0,6860.0,1001.0,0.62,584.0,159.37,1370.0,Zenkevich
8485,31,0.0108,3.0,6860.0,1001.0,0.62,497.0,179.4,1296.0,Zenkevich
8486,31,0.0108,3.0,6860.0,1001.0,0.63,407.0,199.77,1232.0,Zenkevich
8487,31,0.0108,3.0,6860.0,1001.0,0.64,316.0,219.9,1161.0,Zenkevich
8488,31,0.0108,3.0,6860.0,1001.0,0.64,222.0,240.1,1087.0,Zenkevich
8489,31,0.0108,3.0,6860.0,1001.0,0.66,130.0,259.15,1022.0,Zenkevich
8490,31,0.0108,3.0,6860.0,1508.0,0.45,497.0,179.4,1610.0,Zenkevich
8491,31,0.0108,3.0,6860.0,1508.0,0.46,407.0,199.77,1502.0,Zenkevich
8492,31,0.0108,3.0,6860.0,1508.0,0.47,316.0,219.9,1402.0,Zenkevich
8493,31,0.0108,3.0,6860.0,1514.0,0.49,222.0,240.1,1322.0,Zenkevich
8494,31,0.0108,3.0,6860.0,1514.0,0.5,125.0,260.16,1211.0,Zenkevich
8495,31,0.0108,3.0,6860.0,1514.0,0.51,18.0,281.09,1085.0,Zenkevich
8496,31,0.0108,3.0,6860.0,1993.0,0.39,311.0,220.99,1625.0,Zenkevich
8497,31,0.0108,3.0,6860.0,1993.0,0.4,222.0,240.1,1500.0,Zenkevich
8498,31,0.0108,3.0,6860.0,1996.0,0.42,122.0,260.76,1365.0,Zenkevich
8499,31,0.0108,3.0,6860.0,1996.0,0.43,20.0,280.71,1229.0,Zenkevich
8500,31,0.0108,3.0,6860.0,2766.0,0.32,224.0,239.68,1774.0,Zenkevich
8501,31,0.0108,3.0,6860.0,2769.0,0.33,125.0,260.16,1572.0,Zenkevich
8502,31,0.0108,3.0,6860.0,2769.0,0.35,23.0,280.15,1397.0,Zenkevich
8503,31,0.01075,4.0,6860.0,499.0,0.93,222.0,240.1,552.0,Zenkevich
8504,31,0.01075,4.0,6860.0,499.0,0.94,125.0,260.16,522.0,Zenkevich
8505,31,0.01075,4.0,6860.0,1010.0,0.65,497.0,179.4,1007.0,Zenkevich
8506,31,0.01075,4.0,6860.0,1010.0,0.65,405.0,200.21,944.0,Zenkevich
8507,31,0.01075,4.0,6860.0,1010.0,0.66,311.0,220.99,888.0,Zenkevich
8508,31,0.01075,4.0,6860.0,1010.0,0.67,217.0,241.16,838.0,Zenkevich
8509,31,0.01075,4.0,6860.0,1010.0,0.66,130.0,259.15,772.0,Zenkevich
8510,31,0.01075,4.0,6860.0,1010.0,0.68,23.0,280.15,717.0,Zenkevich
8511,31,0.01075,4.0,6860.0,1515.0,0.47,219.0,240.74,958.0,Zenkevich
8512,31,0.01075,4.0,6860.0,1519.0,0.49,125.0,260.16,900.0,Zenkevich
8513,31,0.01075,4.0,6860.0,2008.0,0.4,407.0,199.77,1383.0,Zenkevich
8514,31,0.01075,4.0,6860.0,2008.0,0.41,313.0,220.56,1267.0,Zenkevich
8515,31,0.01075,4.0,6860.0,2008.0,0.43,226.0,239.26,1186.0,Zenkevich
8516,31,0.01075,4.0,6860.0,2008.0,0.42,125.0,260.16,1044.0,Zenkevich
8517,31,0.01075,4.0,6860.0,2008.0,0.43,28.0,279.2,923.0,Zenkevich
8518,31,0.01075,4.0,6860.0,2804.0,0.33,222.0,240.1,1383.0,Zenkevich
8519,31,0.01075,4.0,6860.0,2795.0,0.353,125.0,260.16,1244.0,Zenkevich
8520,31,0.01075,4.0,6860.0,2795.0,0.377,23.0,280.15,1119.0,Zenkevich
8521,31,0.01075,5.0,6860.0,499.0,0.936,127.0,259.76,414.0,Zenkevich
8522,31,0.01075,5.0,6860.0,1010.0,0.675,497.0,179.4,823.0,Zenkevich
8523,31,0.01075,5.0,6860.0,1010.0,0.688,412.0,198.65,787.0,Zenkevich
8524,31,0.01075,5.0,6860.0,1010.0,0.679,316.0,219.9,730.0,Zenkevich
8525,31,0.01075,5.0,6860.0,1010.0,0.694,217.0,241.16,691.0,Zenkevich
8526,31,0.01075,5.0,6860.0,1010.0,0.701,130.0,259.15,646.0,Zenkevich
8527,31,0.01075,5.0,6860.0,1010.0,0.7,23.0,280.15,588.0,Zenkevich
8528,31,0.01075,5.0,6860.0,1525.0,0.542,125.0,260.16,776.0,Zenkevich
8529,31,0.01075,5.0,6860.0,2017.0,0.423,407.0,199.77,1132.0,Zenkevich
8530,31,0.01075,5.0,6860.0,2017.0,0.425,313.0,220.56,1035.0,Zenkevich
8531,31,0.01075,5.0,6860.0,2017.0,0.43,222.0,240.1,946.0,Zenkevich
8532,31,0.01075,5.0,6860.0,1999.0,0.456,125.0,260.16,878.0,Zenkevich
8533,31,0.01075,5.0,6860.0,2014.0,0.441,120.0,261.17,852.0,Zenkevich
8534,31,0.01075,5.0,6860.0,2017.0,0.449,23.0,280.15,762.0,Zenkevich
8535,31,0.01075,6.0,6860.0,499.0,0.964,666.0,140.24,469.0,Zenkevich
8536,31,0.01075,6.0,6860.0,499.0,0.918,584.0,159.37,441.0,Zenkevich
8537,31,0.01075,6.0,6860.0,499.0,0.912,494.0,180.08,419.0,Zenkevich
8538,31,0.01075,6.0,6860.0,499.0,0.923,409.0,199.32,404.0,Zenkevich
8539,31,0.01075,6.0,6860.0,499.0,0.939,313.0,220.56,388.0,Zenkevich
8540,31,0.01075,6.0,6860.0,499.0,0.92,219.0,240.74,361.0,Zenkevich
8541,31,0.01075,6.0,6860.0,499.0,0.941,127.0,259.76,347.0,Zenkevich
8542,31,0.01075,6.0,6860.0,499.0,0.923,23.0,280.15,318.0,Zenkevich
8543,31,0.01075,6.0,6860.0,1010.0,0.677,666.0,140.24,762.0,Zenkevich
8544,31,0.01075,6.0,6860.0,1010.0,0.681,584.0,159.37,729.0,Zenkevich
8545,31,0.01075,6.0,6860.0,1010.0,0.687,494.0,180.08,693.0,Zenkevich
8546,31,0.01075,6.0,6860.0,1010.0,0.676,407.0,199.77,646.0,Zenkevich
8547,31,0.01075,6.0,6860.0,1010.0,0.685,316.0,219.9,611.0,Zenkevich
8548,31,0.01075,6.0,6860.0,1010.0,0.689,222.0,240.1,572.0,Zenkevich
8549,31,0.01075,6.0,6860.0,1010.0,0.694,120.0,261.17,530.0,Zenkevich
8550,31,0.01075,6.0,6860.0,1010.0,0.714,28.0,279.2,502.0,Zenkevich
8551,31,0.01075,6.0,6860.0,1528.0,0.53,405.0,200.21,824.0,Zenkevich
8552,31,0.01075,6.0,6860.0,1528.0,0.525,313.0,220.56,758.0,Zenkevich
8553,31,0.01075,6.0,6860.0,1531.0,0.542,224.0,239.68,716.0,Zenkevich
8554,31,0.01075,6.0,6860.0,1537.0,0.539,125.0,260.16,647.0,Zenkevich
8555,31,0.01075,6.0,6860.0,1534.0,0.545,23.0,280.15,582.0,Zenkevich
8556,31,0.01075,6.0,6860.0,2045.0,0.45,219.0,240.74,825.0,Zenkevich
8557,31,0.01075,6.0,6860.0,2045.0,0.469,125.0,260.16,766.0,Zenkevich
8558,31,0.01075,6.0,6860.0,2045.0,0.477,33.0,278.25,693.0,Zenkevich
8559,31,0.0151,6.0,6860.0,517.0,0.86,756.0,119.03,683.0,Zenkevich
8560,31,0.0151,6.0,6860.0,517.0,0.88,671.0,139.07,662.0,Zenkevich
8561,31,0.0151,6.0,6860.0,517.0,0.88,584.0,159.37,638.0,Zenkevich
8562,31,0.0151,6.0,6860.0,517.0,0.89,497.0,179.4,611.0,Zenkevich
8563,31,0.0151,6.0,6860.0,517.0,0.89,407.0,199.77,582.0,Zenkevich
8564,31,0.0151,6.0,6860.0,517.0,0.9,316.0,219.9,559.0,Zenkevich
8565,31,0.0151,6.0,6860.0,517.0,0.9,222.0,240.1,529.0,Zenkevich
8566,31,0.0151,6.0,6860.0,517.0,0.91,125.0,260.16,503.0,Zenkevich
8567,31,0.0151,6.0,6860.0,517.0,0.92,74.0,270.31,491.0,Zenkevich
8568,31,0.0151,6.0,6860.0,771.0,0.74,222.0,240.1,661.0,Zenkevich
8569,31,0.0151,6.0,6860.0,771.0,0.75,125.0,260.16,624.0,Zenkevich
8570,31,0.0151,6.0,6860.0,771.0,0.75,74.0,270.31,601.0,Zenkevich
8571,31,0.0151,6.0,6860.0,1023.0,0.61,222.0,240.1,760.0,Zenkevich
8572,31,0.0151,6.0,6860.0,1021.0,0.62,125.0,260.16,703.0,Zenkevich
8573,31,0.0151,6.0,6860.0,1021.0,0.62,23.0,280.15,643.0,Zenkevich
8574,31,0.0151,6.0,6860.0,1563.0,0.52,23.0,280.15,776.0,Zenkevich
8575,31,0.00399,0.5,7840.0,4444.0,-0.045,886.0,99.67,7240.0,Zenkevich
8576,31,0.00399,0.5,7840.0,4444.0,-0.026,806.0,118.67,6758.0,Zenkevich
8577,31,0.00399,0.5,7840.0,4444.0,-0.016,716.0,139.9,6108.0,Zenkevich
8578,31,0.00399,0.5,7840.0,4444.0,-0.009,634.0,159.04,5476.0,Zenkevich
8579,31,0.00399,0.5,7840.0,4444.0,0.001,551.0,178.18,4883.0,Zenkevich
8580,31,0.00399,0.5,7840.0,4444.0,0.01,457.0,199.49,4158.0,Zenkevich
8581,31,0.00399,0.5,7840.0,4444.0,0.053,370.0,218.78,3954.0,Zenkevich
8582,31,0.00399,0.5,7840.0,4444.0,0.079,276.0,239.06,3471.0,Zenkevich
8583,31,0.00399,0.5,7840.0,4444.0,0.11,174.0,260.22,2970.0,Zenkevich
8584,31,0.00399,0.5,7840.0,4444.0,0.154,68.0,281.04,2599.0,Zenkevich
8585,31,0.00581,1.0,7840.0,1499.0,0.371,890.0,98.72,3105.0,Zenkevich
8586,31,0.00581,1.0,7840.0,1499.0,0.385,806.0,118.67,2964.0,Zenkevich
8587,31,0.00581,1.0,7840.0,1499.0,0.387,720.0,138.96,2792.0,Zenkevich
8588,31,0.00581,1.0,7840.0,1499.0,0.408,636.0,158.58,2670.0,Zenkevich
8589,31,0.00581,1.0,7840.0,1499.0,0.42,546.0,179.32,2516.0,Zenkevich
8590,31,0.00581,1.0,7840.0,1499.0,0.44,452.0,200.61,2376.0,Zenkevich
8591,31,0.00581,1.0,7840.0,1499.0,0.456,370.0,218.78,2249.0,Zenkevich
8592,31,0.00581,1.0,7840.0,1499.0,0.48,271.0,240.12,2114.0,Zenkevich
8593,31,0.00581,1.0,7840.0,1499.0,0.496,174.0,260.22,1955.0,Zenkevich
8594,31,0.00581,1.0,7840.0,1499.0,0.509,70.0,280.66,1763.0,Zenkevich
8595,31,0.00581,1.0,7840.0,3353.0,0.05,890.0,98.72,4670.0,Zenkevich
8596,31,0.00581,1.0,7840.0,3353.0,0.062,801.0,119.86,4332.0,Zenkevich
8597,31,0.00581,1.0,7840.0,3353.0,0.082,716.0,139.9,4057.0,Zenkevich
8598,31,0.00581,1.0,7840.0,3353.0,0.093,638.0,158.11,3756.0,Zenkevich
8599,31,0.00581,1.0,7840.0,3353.0,0.11,544.0,179.78,3425.0,Zenkevich
8600,31,0.00581,1.0,7840.0,3353.0,0.128,455.0,199.94,3118.0,Zenkevich
8601,31,0.00581,1.0,7840.0,3353.0,0.149,365.0,219.88,2836.0,Zenkevich
8602,31,0.00581,1.0,7840.0,3353.0,0.18,276.0,239.06,2631.0,Zenkevich
8603,31,0.00581,1.0,7840.0,3353.0,0.217,177.0,259.62,2408.0,Zenkevich
8604,31,0.00581,1.0,7840.0,3353.0,0.254,78.0,279.14,2185.0,Zenkevich
8605,31,0.00581,1.0,7840.0,5051.0,-0.022,890.0,98.72,6281.0,Zenkevich
8606,31,0.00581,1.0,7840.0,5051.0,-0.008,801.0,119.86,5776.0,Zenkevich
8607,31,0.00581,1.0,7840.0,5051.0,0.012,720.0,138.96,5392.0,Zenkevich
8608,31,0.00581,1.0,7840.0,5051.0,0.022,630.0,159.97,4842.0,Zenkevich
8609,31,0.00581,1.0,7840.0,5051.0,0.035,546.0,179.32,4370.0,Zenkevich
8610,31,0.00581,1.0,7840.0,5051.0,0.042,452.0,200.61,3763.0,Zenkevich
8611,31,0.00581,1.0,7840.0,5051.0,0.061,370.0,218.78,3366.0,Zenkevich
8612,31,0.00581,1.0,7840.0,5051.0,0.09,276.0,239.06,2990.0,Zenkevich
8613,31,0.00581,1.0,7840.0,5051.0,0.113,174.0,260.22,2498.0,Zenkevich
8614,31,0.00578,2.0,7840.0,1493.0,0.494,894.0,97.76,1732.0,Zenkevich
8615,31,0.00578,2.0,7840.0,1493.0,0.507,810.0,117.73,1661.0,Zenkevich
8616,31,0.00578,2.0,7840.0,1493.0,0.525,720.0,138.96,1594.0,Zenkevich
8617,31,0.00578,2.0,7840.0,1493.0,0.523,634.0,159.04,1499.0,Zenkevich
8618,31,0.00578,2.0,7840.0,1493.0,0.543,546.0,179.32,1437.0,Zenkevich
8619,31,0.00578,2.0,7840.0,1493.0,0.548,461.0,198.59,1354.0,Zenkevich
8620,31,0.00578,2.0,7840.0,1493.0,0.55,365.0,219.88,1254.0,Zenkevich
8621,31,0.00578,2.0,7840.0,1493.0,0.568,271.0,240.12,1185.0,Zenkevich
8622,31,0.00578,2.0,7840.0,1493.0,0.576,177.0,259.62,1095.0,Zenkevich
8623,31,0.00578,2.0,7840.0,1493.0,0.603,78.0,279.14,1031.0,Zenkevich
8624,31,0.00578,2.0,7840.0,3441.0,0.147,890.0,98.72,2729.0,Zenkevich
8625,31,0.00578,2.0,7840.0,3441.0,0.168,801.0,119.86,2585.0,Zenkevich
8626,31,0.00578,2.0,7840.0,3441.0,0.178,720.0,138.96,2421.0,Zenkevich
8627,31,0.00578,2.0,7840.0,3441.0,0.195,638.0,158.11,2284.0,Zenkevich
8628,31,0.00578,2.0,7840.0,3441.0,0.23,542.0,180.24,2168.0,Zenkevich
8629,31,0.00578,2.0,7840.0,3441.0,0.261,452.0,200.61,2058.0,Zenkevich
8630,31,0.00578,2.0,7840.0,3441.0,0.275,370.0,218.78,1911.0,Zenkevich
8631,31,0.00578,2.0,7840.0,3441.0,0.299,276.0,239.06,1767.0,Zenkevich
8632,31,0.00578,2.0,7840.0,3441.0,0.32,179.0,259.21,1601.0,Zenkevich
8633,31,0.00578,2.0,7840.0,3441.0,0.335,73.0,280.09,1393.0,Zenkevich
8634,31,0.00578,2.0,7840.0,4997.0,0.045,886.0,99.67,3407.0,Zenkevich
8635,31,0.00578,2.0,7840.0,4997.0,0.057,801.0,119.86,3180.0,Zenkevich
8636,31,0.00578,2.0,7840.0,4966.0,0.084,720.0,138.96,3007.0,Zenkevich
8637,31,0.00578,2.0,7840.0,4966.0,0.113,630.0,159.97,2837.0,Zenkevich
8638,31,0.00578,2.0,7840.0,4944.0,0.131,546.0,179.32,2620.0,Zenkevich
8639,31,0.00578,2.0,7840.0,4944.0,0.166,457.0,199.49,2488.0,Zenkevich
8640,31,0.00578,2.0,7840.0,4944.0,0.206,370.0,218.78,2389.0,Zenkevich
8641,31,0.00578,2.0,7840.0,4944.0,0.24,271.0,240.12,2220.0,Zenkevich
8642,31,0.00578,2.0,7840.0,4997.0,0.262,179.0,259.21,2021.0,Zenkevich
8643,31,0.00578,2.0,7840.0,4997.0,0.289,78.0,279.14,1800.0,Zenkevich
8644,31,0.00578,3.0,7840.0,1493.0,0.548,894.0,97.76,1211.0,Zenkevich
8645,31,0.00578,3.0,7840.0,1493.0,0.546,801.0,119.86,1143.0,Zenkevich
8646,31,0.00578,3.0,7840.0,1493.0,0.552,716.0,139.9,1089.0,Zenkevich
8647,31,0.00578,3.0,7840.0,1493.0,0.568,630.0,159.97,1044.0,Zenkevich
8648,31,0.00578,3.0,7840.0,1493.0,0.572,542.0,180.24,985.0,Zenkevich
8649,31,0.00578,3.0,7840.0,1493.0,0.57,457.0,199.49,923.0,Zenkevich
8650,31,0.00578,3.0,7840.0,1493.0,0.566,370.0,218.78,857.0,Zenkevich
8651,31,0.00578,3.0,7840.0,1493.0,0.588,271.0,240.12,811.0,Zenkevich
8652,31,0.00578,3.0,7840.0,1493.0,0.595,174.0,260.22,747.0,Zenkevich
8653,31,0.00578,3.0,7840.0,1493.0,0.615,73.0,280.09,696.0,Zenkevich
8654,31,0.00578,3.0,7840.0,3335.0,0.261,890.0,98.72,2032.0,Zenkevich
8655,31,0.00578,3.0,7840.0,3335.0,0.273,810.0,117.73,1929.0,Zenkevich
8656,31,0.00578,3.0,7840.0,3335.0,0.298,725.0,137.78,1852.0,Zenkevich
8657,31,0.00578,3.0,7840.0,3335.0,0.319,634.0,159.04,1757.0,Zenkevich
8658,31,0.00578,3.0,7840.0,3335.0,0.335,546.0,179.32,1656.0,Zenkevich
8659,31,0.00578,3.0,7840.0,3335.0,0.338,461.0,198.59,1528.0,Zenkevich
8660,31,0.00578,3.0,7840.0,3335.0,0.331,361.0,220.75,1350.0,Zenkevich
8661,31,0.00578,3.0,7840.0,3335.0,0.331,267.0,240.96,1202.0,Zenkevich
8662,31,0.00578,3.0,7840.0,3335.0,0.35,169.0,261.23,1092.0,Zenkevich
8663,31,0.00578,3.0,7840.0,3335.0,0.364,78.0,279.14,974.0,Zenkevich
8664,31,0.00578,3.0,7840.0,4997.0,0.127,890.0,98.72,2570.0,Zenkevich
8665,31,0.00578,3.0,7840.0,4997.0,0.156,806.0,118.67,2465.0,Zenkevich
8666,31,0.00578,3.0,7840.0,4997.0,0.193,725.0,137.78,2407.0,Zenkevich
8667,31,0.00578,3.0,7840.0,4976.0,0.223,634.0,159.04,2291.0,Zenkevich
8668,31,0.00578,3.0,7840.0,4976.0,0.251,546.0,179.32,2174.0,Zenkevich
8669,31,0.00578,3.0,7840.0,4976.0,0.277,457.0,199.49,2058.0,Zenkevich
8670,31,0.00578,3.0,7840.0,5029.0,0.303,365.0,219.88,1951.0,Zenkevich
8671,31,0.00578,3.0,7840.0,5029.0,0.345,267.0,240.96,1861.0,Zenkevich
8672,31,0.00578,3.0,7840.0,5029.0,0.365,169.0,261.23,1694.0,Zenkevich
8673,31,0.00578,3.0,7840.0,5029.0,0.363,73.0,280.09,1457.0,Zenkevich
8674,31,0.00585,4.0,7840.0,1499.0,0.565,890.0,98.72,935.0,Zenkevich
8675,31,0.00585,4.0,7840.0,1499.0,0.579,806.0,118.67,898.0,Zenkevich
8676,31,0.00585,4.0,7840.0,1499.0,0.581,716.0,139.9,851.0,Zenkevich
8677,31,0.00585,4.0,7840.0,1499.0,0.589,634.0,159.04,812.0,Zenkevich
8678,31,0.00585,4.0,7840.0,1499.0,0.603,546.0,179.32,776.0,Zenkevich
8679,31,0.00585,4.0,7840.0,1499.0,0.605,452.0,200.61,728.0,Zenkevich
8680,31,0.00585,4.0,7840.0,1499.0,0.607,365.0,219.88,681.0,Zenkevich
8681,31,0.00585,4.0,7840.0,1499.0,0.609,276.0,239.06,636.0,Zenkevich
8682,31,0.00585,4.0,7840.0,1499.0,0.613,169.0,261.23,580.0,Zenkevich
8683,31,0.00585,4.0,7840.0,1499.0,0.623,73.0,280.09,534.0,Zenkevich
8684,31,0.00585,4.0,7840.0,3308.0,0.33,890.0,98.72,1649.0,Zenkevich
8685,31,0.00585,4.0,7840.0,3308.0,0.329,810.0,117.73,1549.0,Zenkevich
8686,31,0.00585,4.0,7840.0,3308.0,0.332,716.0,139.9,1443.0,Zenkevich
8687,31,0.00585,4.0,7840.0,3308.0,0.337,638.0,158.11,1359.0,Zenkevich
8688,31,0.00585,4.0,7840.0,3308.0,0.343,551.0,178.18,1263.0,Zenkevich
8689,31,0.00585,4.0,7840.0,3308.0,0.362,457.0,199.49,1185.0,Zenkevich
8690,31,0.00585,4.0,7840.0,3308.0,0.366,363.0,220.32,1080.0,Zenkevich
8691,31,0.00585,4.0,7840.0,3308.0,0.388,271.0,240.12,1010.0,Zenkevich
8692,31,0.00585,4.0,7840.0,3308.0,0.407,179.0,259.21,936.0,Zenkevich
8693,31,0.00585,4.0,7840.0,3318.0,0.439,70.0,280.66,859.0,Zenkevich
8694,31,0.00585,4.0,7840.0,4972.0,0.214,894.0,97.76,2181.0,Zenkevich
8695,31,0.00585,4.0,7840.0,4972.0,0.235,801.0,119.86,2067.0,Zenkevich
8696,31,0.00585,4.0,7840.0,4972.0,0.257,716.0,139.9,1971.0,Zenkevich
